BANKLEITZAHL|KST_NEU|KST_ALT|BEZEICHNUNG|BEZEICHNUNG_LANG|GESCHÄFTSBEREICH|GESCHÄFTSBEREICH_BEZEICHNUNG|GESCHÄFTSBEREICH_VERANTWORTL|SEGMENT|SEGMENT_BEZEICHNUNG|SEGMENT_VERANTWORTLICHER|ORGEINHEIT|ORGEINHEIT_BEZEICHNUNG|ORGEINHEIT_VERANTWORTLICHER|BEREICH|BEREICH_BEZEICHNUNG|BEREICH_VERANTWORTLICHER|BANKSTELLE|KZ_PLANBAR|KZ_ZUORDNEN|GÜLTIG_BIS|GÜLTIG_VON
35096|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35096|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung||00|J|J|9999-12-31|2023-01-01
35099|251|10000|Testbetrieb Schulung|Testbetrieb Schulung||||||||||51|KstG Testbetrieb Schulung||00|J|J|9999-12-31|2023-01-01
35099|252|10001|Elba|Elba||||||||||52|KstG Elba||00|J|J|9999-12-31|2023-01-01
35099|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35099|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35099|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35099|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35099|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35099|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35100|100|10000|Raiffeisen Lagerhaus Salzburg|Raiffeisen Lagerhaus Salzburg||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35100|110|30100|Zentr Auslieferungslager|30100 Zentr Auslieferungslager|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|111|30140|HV Warenzentrale Berheim|30140 HV Warenzentrale Berheim|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|112|31102|Lgh.Techn.Flachau/Altenm|31102 Lgh.Techn.Flachau/Altenm|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|113|31108|Lgh.Technik Bramberg|31108 Lgh.Technik Bramberg|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|114|31110|Lgh.Technik Buck|31110 Lgh.Technik Buck|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|115|31140|Lgh.Technik Bergheim|31140 Lgh.Technik Bergheim|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|116|32001|Lagerhaus Abersee|32001 Lagerhaus Abersee|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|117|32005|Lagerhaus Bergheim|32005 Lagerhaus Bergheim|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|118|32006|Lagerhaus Elsbethen|32006 Lagerhaus Elsbethen|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|119|32007|Lagerhaus Eugendorf|32007 Lagerhaus Eugendorf|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|120|32008|Lagerhaus Hallein|32008 Lagerhaus Hallein|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|121|32011|Lagerhaus Hof|32011 Lagerhaus Hof|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|122|32012|Lagerhaus Göming|32012 Lagerhaus Göming|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|123|32015|Lagerhaus Michaelbeuern|32015 Lagerhaus Michaelbeuern|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|124|32022|Lagerhaus Wals|32022 Lagerhaus Wals|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|125|32024|Lagerhaus Steindorf|32024 Lagerhaus Steindorf|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|126|32031|Lagerhaus Grödig|32031 Lagerhaus Grödig|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|127|34003|Lagerhaus St. Michael|34003 Lagerhaus St. Michael|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|128|34004|Lagerhaus Zederhaus|34004 Lagerhaus Zederhaus|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|129|34040|Lgh & Technik Tamsweg|34040 Lgh & Technik Tamsweg|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|130|35012|Lagerhaus Großarl|35012 Lagerhaus Großarl|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|131|35013|Lagerhaus Wagrain|35013 Lagerhaus Wagrain|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|132|35030|Lagerhaus Bischofshofen|35030 Lagerhaus Bischofshofen|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|133|35040|Lgh & Technik St. Johann|35040 Lgh & Technik St. Johann|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|134|35041|Lagerhaus Taxenbach|35041 Lagerhaus Taxenbach|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|135|35051|Lagerhaus Rauris|35051 Lagerhaus Rauris|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|136|36000|Lagerhaus Saalfelden|36000 Lagerhaus Saalfelden|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|137|36002|Lagerhaus Bruck|36002 Lagerhaus Bruck|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|138|36003|Lagerhaus St. Martin|36003 Lagerhaus St. Martin|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|139|36007|Lagerhaus Niedernsill|36007 Lagerhaus Niedernsill|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|140|36011|Lagerhaus Saalbach|36011 Lagerhaus Saalbach|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|141|36016|Lgh Oberpinzgau (Bramberg)|36016 Lgh Oberpinzgau (Bramb.)|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|142|36017|Lagerhaus Mittersill|36017 Lagerhaus Mittersill|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|143|36040|HV Saalfelden (alt)|36040 HV Saalfelden (alt)|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|144|38002|Lagerhaus Obertrum|38002 Lagerhaus Obertrum|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|145|39140|Areal Itzl. Mischfutterw|39140 Areal Itzl. Mischfutterw|90|Beteiligungen & Immobilien||90|Immobilien||91|Ware 3er||91|Ware 3er||00|J|J|9999-12-31|2023-01-01
35100|150|20000|Geschäftsleitung|20000 Geschäftsleitung|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|151|20100|Sekretariat|20100 Sekretariat|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|152|20140|HV Zentrale Gerberstraße|20140 HV Zentrale Gerberstraße|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|153|20200|Projekte & Organisation|20200 Projekte & Organisation|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|154|20500|Transformation & Nachhaltigk.|20500 Transform.&Nachhaltigk.|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|155|30110|Zentrallager|30110 Zentrallager|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|156|30120|Lager Mischfutterwerk|30120 Lager Mischfutterwerk|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|157|30200|Fuhrpark|30200 Furhpark|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|158|30220|Fuhrpark Pongau|30220 Fuhrpark Pongau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|159|30230|Fuhrpark Pinzgau|30230 Fuhrpark Pinzgau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|160|30250|Fuhrpark Energie|30250 Fuhrpark Energie|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|161|30300|Deutscher Betrieb|30300 Deutscher Betrieb|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|162|31100|VL Technik|31100 VL Technik|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|163|31101|Technik Salzburg|31101 Technik Salzburg|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|164|31103|Technik Tamsweg|31103 Technik Tamsweg|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|165|31105|Technik Saalfelden|31105 Technik Saalfelden|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|166|31106|Technik St. Johann|31106 Technik St. Johann|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|167|31109|Technik-Verkauf Flachgau Ost|31109 Techn.-Vkf. Flachgau Ost|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|168|31111|Technik-Verkauf Flachgau Süd|31111 Techn.-Vkf. Flachgau Süd|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|169|31112|Technik-Verkauf Tennengau|31112 Techn.-Vkf. Tennengau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|170|31135|Kühl- u. Melktechnik Pinzgau|31135 Kühl- u. Melkt. Pinzgau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|171|31136|Kühl- u. Melktechnik Bruck|31136 Kühl- u.  Melkt. Bruck|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|172|31137|Kühl- u. Melktechnik Flachgau|31137 Kühl- u. Melkt. Flachg.|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|173|31210|FB Technik/Verkauf|31210 FB Technik/Verkauf|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|174|31220|FB Werkstätten|31220 FB Werkstätten|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|175|32100|VL Flach- und Tennengau|31141 Lgh.Technik Bergheim|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|176|32009|Lagerhaus St. Kolomann|32008 Lagerhaus St. Kolomann|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|177|34100|VL Lungau|34100 VL Lungau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|178|34000|Lagerhaus Tamsweg|34000 Lagerhaus Tamsweg|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|179|35100|VL Pongau|35100 VL Pongau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|180|35011|Lagerhaus St. Johann|35011 Lagerhaus St. Johann|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|181|36100|VL Pinzgau|36100 VL Pinzgau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|182|39100|FB Landwirtschaft|39100 FB Landwirtschaft|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|183|39110|Produktion|39100 Produktion|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|184|39120|Außendienst|39120 Außendienst|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|185|39210|FB Haushalt|39210 FB Haushalt|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|186|39220|FB Garten|39220 FB Garten|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|187|39230|FB Werkzeug|39230 FB Werkzeug|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|188|39310|FB Rohbau|39310 FB Rohbau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|189|39320|FB Innenausbau|39320 FB Innenausbau|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|190|39400|FB Energie|39400 FB Energie|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|191|39410|Tanklager Lehen|39410 Tanklager Lehen|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|192|39420|Tanklager Saalfelden|39420 Tanklager Saalfelden|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|193|42000|Marketing Ware|42000 Marketing Ware|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|194|43000|AOM|43000 AOM|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|195|44000|RW&CO Ware|44000 RW&CO Ware|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|196|45000|IT-Leitung & Prozesse|45000 IT-Leitung & Prozesse|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|197|45100|Kundencenter|45100 Kundencenter|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|198|45200|Businessanalyse|45200 Businessanalyse|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35100|199|45300|Softwareentwicklung|45300 Softwareentwicklung|11|Ware||12|Ware eigene KST||12|Ware eigene KST||12|Ware eigene KST||00||J|9999-12-31|2023-01-01
35101|100|10000|Testbetrieb Schulung Ware|Testbetrieb Schulung Ware||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35160|111|11111|Lagerhaus Faistenau|Lagerhaus Faistenau||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35210|111|11111|Lagerhaus Abtenau|Lagerhaus Abtenau||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35210|222|22222|Lagerhaus Annaberg|Lagerhaus Annaberg||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35210|350|37050|Lagerhaus Abtenau|Lagerhaus Abtenau||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35210|351|37051|Lagerhaus Annaberg|Lagerhaus Annaberg||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35210|352|37052|Lagerhaus Abtenau-Markt|Lagerhaus Abtenau-Markt||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|111|11111|Lagerhaus Altenmarkt|Lagerhaus Altenmarkt||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|222|22222|Lagerhaus Radstadt|Lagerhaus Radstadt||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|333|33333|Lagerhaus Forstau|Lagerhaus Forstau||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|356|37056|Lagerhaus Altenmarkt|Lagerhaus Altenmarkt||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35240|357|37057|Lagerhaus Radstadt|Lagerhaus Radstadt||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|358|37058|Lagerhaus Forstau|Lagerhaus Forstau||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35240|359|37059|Lagerhaus Radstadt|Lagerhaus Radstadt||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35260|111|11111|Lagerhaus Bad Hofgastein|Lagerhaus Bad Hofgastein||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35290|111|11111|Lagerhaus Kuchl-Golling|Lagerhaus Kuchl-Golling||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35310|111|11111|Lagerhaus Leogang|Lagerhaus Leogang||||||||||90|Verwaltung||00|J|J|9999-12-31|2016-01-01
35322|001|00001|Mondsee|Mondsee||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|005|00005|Filiale Loibichl|Filiale Loibichl||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|010|00010|Werkstätte|Werkstätte||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|600|60000|Verwaltung|Verwaltung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|601|60001|Verwaltung|Verwaltung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|603|63000|Baustoffe|Baustoffe||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35322|700|70000|Fuhrpark|Fuhrpark||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35624|111|11111|Lagerhaus Hart|Lagerhaus Hart||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35631|111|11111|Lagerhaus Leutasch|Lagerhaus Leutasch||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35633|111|11111|Lagerhaus Stumm|Lagerhaus Stumm||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35636|111|11111|Lagerhaus Zell am Ziller|Lagerhaus Zell am Ziller||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35900|100|10000|RAITEC GmbH|RAITEC GmbH||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35900|101|10001|RAITEC GmbH OÖ / Tirol|RAITEC GmbH OÖ / Tirol||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35901|100|10000|Raiffeisen Software GmbH|Raiffeisen Software GmbH||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35901|244|40404|Auszubildende|Auszubildende||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35901|300|10300|ORG/IT-Zentrale Services|ORG/IT-Zentrale Services||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35901|304|10317|Softwareentwicklung|Softwareentwicklung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35910|100|10000|Diverse|Diverse||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35910|101|10100|Raiffeisen Salzburg Invest Gmb|Raiffeisen Salzburg Invest Gmb||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35910|102|10200|RSI KAG Portfolio|RSI KAG Portfolio||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35910|400|40800|Rechnungswesen & Controlling|Rechnungswesen & Controlling||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35912|100|10000|RSK|RSK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35912|101|10001|Pool-Service|Pool-Service||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35912|102|10002|Payroll-Service|Payroll-Service||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35912|103|10003|Shared-Service|Shared-Service||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35912|104|10004|Karriere-Service|Karriere-Service||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
